state,year,stateno,time,time2,billsproposed,photo,id_req,election_margin,election_margin_mcent,pct_gop,pct_gop_centered,gopXmargin_mcent,battleground,vep_pres,vep_pres_mcent,battleXvep_mcent,gov_gop,pct_nonwhite_registrants,nonwhite_mcent,nonwhite_absgrowth,nonwhite_growth_mcent,gov_ideology,gov_ideology_mcent,south,diff_any_id,diff_anyid_mcent,diff_photo_id,diff_photoid_mcent,voterfraud,voterfraud_mcent,hava,biennial,scaleid2
Oklahoma,2009,36,8,64,9,1,1,12.61051,-2.789838,58.38926,8.389261,-23.40468,0,55.8,-4.949501,0,0,23.6107,5.157131,0.375,-5.167092,38.15952,-11.44917,0,0.6666667,0.2424913,0,-0.1370701,0,-1.025,0,0,3
Oklahoma,2010,36,9,81,7,1,1,16.62584,1.225489,58.38926,8.389261,10.28095,0,55.8,-4.949501,0,0,25.14037,6.6868,0.373599,-5.168493,38.15952,-11.44917,0,0.6666667,0.2424913,0,-0.1370701,0,-1.025,0,0,3
Oklahoma,2011,36,10,100,0,1,1,16.62584,1.225489,68.45638,18.45638,22.61809,0,55.8,-4.949501,0,1,25.75536,7.30179,8.933002,3.39091,38.15952,-11.44917,0,0.8333333,0.4091579,0.3333333,0.1962632,0,-1.025,0,0,3
Oklahoma,2012,36,11,121,1,1,1,13.68799,-1.712362,67.5862,17.58621,-30.11395,0,49.2,-11.5495,0,1,26.30122,7.84765,8.200456,2.658364,38.15952,-11.44917,0,0.8333333,0.4091579,0.3333333,0.1962632,0,-1.025,0,0,3
Oregon,2001,37,0,0,0,0,0,0.9104919,-14.48986,54.44444,4.444444,-64.39936,1,64.9,4.150502,4.150502,0,7.371796,-11.08177,16.05505,10.51295,63.04796,13.43927,0,0,-0.4241754,0,-0.1370701,3,1.975,0,1,1
Oregon,2002,37,1,1,0,0,0,3.939819,-11.46053,53.33333,3.333333,-38.20177,1,64.9,4.150502,4.150502,0,8.381836,-10.07173,13.83399,8.2919,63.04796,13.43927,0,0,-0.4241754,0,-0.1370701,2,0.975,0,1,1
Oregon,2003,37,2,4,0,0,0,3.939819,-11.46053,55.55556,5.555556,-63.66962,0,64.9,4.150502,0,0,7.724983,-10.72859,1.041667,-4.500425,63.51226,13.90357,0,0,-0.4241754,0,-0.1370701,3,1.975,0,1,1
Oregon,2004,37,3,9,0,0,0,0.0778503,-15.3225,55.55556,5.555556,-85.125,0,72,11.2505,0,0,7.174232,-11.27934,1.030928,-4.511164,63.51226,13.90357,0,0,-0.4241754,0,-0.1370701,6,4.975,0,1,1
Oregon,2005,37,4,16,0,0,0,0.0778503,-15.3225,50,0,0,0,72,11.2505,0,0,7.878181,-10.57539,6.462585,0.9204929,72.33398,22.72529,0,0.25,-0.1741754,0,-0.1370701,3,1.975,0,1,1
Oregon,2006,37,5,25,0,0,0,11.02931,-4.371038,50,0,0,0,72,11.2505,0,0,8.627861,-9.825709,6.070288,0.5281957,72.33398,22.72529,0,0.25,-0.1741754,0,-0.1370701,4,2.975,0,1,1
Oregon,2007,37,6,36,0,0,0,11.02931,-4.371038,45.45454,-4.545455,19.86835,0,72,11.2505,0,0,9.472328,-8.981242,10.84337,5.301281,78.83419,29.2255,0,0.25,-0.1741754,0,-0.1370701,1,-0.025,0,1,1
Oregon,2008,37,7,49,0,0,0,16.31124,0.9108912,44.94382,-5.05618,-4.60563,0,67.7,6.950497,0,0,10.30087,-8.1527,9.782609,4.240517,78.83419,29.2255,0,0.25,-0.1741754,0,-0.1370701,0,-1.025,0,1,1
Oregon,2009,37,8,64,0,0,0,16.31124,0.9108912,40,-10,-9.108912,0,67.7,6.950497,0,0,9.808372,-8.645199,-3.712871,-9.254963,83.4772,33.86852,0,0.25,-0.1741754,0,-0.1370701,2,0.975,0,1,1
Oregon,2010,37,9,81,0,0,0,0.0478134,-15.35254,40,-10,153.5254,0,67.7,6.950497,0,0,9.326683,-9.126887,-3.856041,-9.398133,83.88963,34.28094,0,0.5,0.0758246,0.25,0.1129299,0,-1.025,0,1,1
Oregon,2011,37,10,100,0,0,0,0.0478134,-15.35254,48.88889,-1.111111,17.05837,0,67.7,6.950497,0,0,10.36421,-8.08936,13.36898,7.826892,84.30206,34.69337,0,0.5,0.0758246,0.25,0.1129299,0,-1.025,0,0,1
Oregon,2012,37,11,121,0,0,0,1.921242,-13.47911,48.88889,-1.111111,14.97679,0,63.2,2.450501,0,0,11.36146,-7.09211,11.79245,6.250361,84.71449,35.1058,0,0.5,0.0758246,0.25,0.1129299,0,-1.025,0,0,1
Pennsylvania,2001,38,0,0,1,0,0,5.208298,-10.19205,52.58964,2.589641,-26.39376,1,54.1,-6.649501,-6.649501,1,11.12068,-7.33289,-4.65288,-10.19497,26.31326,-23.29543,0,0.1666667,-0.2575087,0,-0.1370701,0,-1.025,0,0,1
Pennsylvania,2002,38,1,1,2,0,0,5.060028,-10.34032,52.77778,2.777778,-28.72312,1,54.1,-6.649501,-6.649501,1,10.65602,-7.79755,-4.879938,-10.42203,26.45972,-23.14897,0,0.1666667,-0.2575087,0,-0.1370701,2,0.975,1,0,1
Pennsylvania,2003,38,2,4,0,0,0,5.060028,-10.34032,54.36508,4.365079,-45.13633,1,54.1,-6.649501,-6.649501,0,10.83068,-7.62289,7.980456,2.438364,56.4254,6.81671,0,0.1666667,-0.2575087,0,-0.1370701,1,-0.025,0,0,1
Pennsylvania,2004,38,3,9,0,0,0,0.7428513,-14.6575,54.36508,4.365079,-63.98114,1,62.6,1.850498,1.850498,0,10.98596,-7.46761,7.390648,1.848556,55.60239,5.993701,0,0.1666667,-0.2575087,0,-0.1370701,0,-1.025,0,0,1
Pennsylvania,2005,38,4,16,1,0,0,0.7428513,-14.6575,55.6,5.6,-82.08199,1,62.6,1.850498,1.850498,0,10.47948,-7.97409,-8.216292,-13.75838,54.01176,4.403071,0,0.1666667,-0.2575087,0,-0.1370701,0,-1.025,0,0,1
Pennsylvania,2006,38,5,25,1,0,0,8.131828,-7.268522,55.33597,5.335968,-38.7846,1,62.6,1.850498,1.850498,0,9.931564,-8.522006,-8.951798,-14.49389,55.34018,5.73149,0,0.3333333,-0.0908421,0,-0.1370701,0,-1.025,0,0,1
Pennsylvania,2007,38,6,36,1,0,0,8.131828,-7.268522,51.3834,1.383399,-10.05527,0,62.6,1.850498,0,0,11.46922,-6.98435,19.91597,14.37387,61.66738,12.05869,0,0.3333333,-0.0908421,0,-0.1370701,0,-1.025,0,0,1
Pennsylvania,2008,38,7,49,3,0,0,3.249527,-12.15082,51.3834,1.383399,-16.80944,0,63.6,2.850498,0,0,12.89722,-5.55635,16.60827,11.06618,58.76989,9.1612,0,0.3333333,-0.0908421,0,-0.1370701,1,-0.025,0,0,1
Pennsylvania,2009,38,8,64,1,0,0,3.249527,-12.15082,50.59288,0.5928854,-7.204045,0,63.6,2.850498,0,0,12.67425,-5.77932,-4.927885,-10.46998,59.27785,9.669161,0,0.3333333,-0.0908421,0,-0.1370701,0,-1.025,0,0,1
Pennsylvania,2010,38,9,81,1,0,0,9.888863,-5.511487,50.8,0.8,-4.40919,0,63.6,2.850498,0,0,12.43575,-6.01782,-5.183312,-10.7254,58.3139,8.70521,0,0.3333333,-0.0908421,0,-0.1370701,0,-1.025,0,0,1
Pennsylvania,2011,38,10,100,1,0,0,9.888863,-5.511487,56.12648,6.126482,-33.76603,0,63.6,2.850498,0,1,13.76891,-4.684659,17.73333,12.19124,57.34995,7.741259,0,0.3333333,-0.0908421,0,-0.1370701,0,-1.025,0,0,1
Pennsylvania,2012,38,11,121,1,1,1,1.996025,-13.40432,55.42169,5.421687,-72.67405,0,59.4,-1.349499,0,1,14.95217,-3.5014,15.06229,9.520195,56.386,6.777308,0,0.3333333,-0.0908421,0,-0.1370701,1,-0.025,0,0,3
Rhode Island,2001,39,0,0,0,0,0,53.42303,38.02269,14.66667,-35.33333,-1343.468,0,54.2,-6.549499,0,1,6.081757,-12.37181,22,16.45791,67.86786,18.25917,0,0.5,0.0758246,0,-0.1370701,0,-1.025,0,0,1
Rhode Island,2002,39,1,1,1,0,0,37.55084,22.15049,13.33333,-36.66667,-812.1848,0,54.2,-6.549499,0,1,7.272728,-11.18084,18.03279,12.49069,69.51917,19.91048,0,0.5,0.0758246,0,-0.1370701,0,-1.025,0,0,1
Rhode Island,2003,39,2,4,2,0,0,37.55084,22.15049,15.17857,-34.82143,-771.3118,0,54.2,-6.549499,0,1,7.866272,-10.5873,11.11111,5.569019,69.51917,19.91048,0,0.5,0.0758246,0,-0.1370701,0,-1.025,0,0,1
Rhode Island,2004,39,3,9,0,0,0,31.16245,15.7621,15.17857,-34.82143,-548.8587,0,58.5,-2.2495,0,1,8.429115,-10.02446,10,4.457908,69.51917,19.91048,0,0.5,0.0758246,0,-0.1370701,2,0.975,0,0,1
Rhode Island,2005,39,4,16,1,0,0,31.16245,15.7621,17.69912,-32.30088,-509.1296,0,58.5,-2.2495,0,1,9.54631,-8.90726,14.77273,9.230635,69.51917,19.91048,0,0.5,0.0758246,0,-0.1370701,0,-1.025,0,0,1
Rhode Island,2006,39,5,25,0,0,0,49.39859,33.99824,17.69912,-32.30088,-1098.173,0,58.5,-2.2495,0,1,10.63433,-7.81924,12.87129,7.329195,69.51917,19.91048,0,0.5,0.0758246,0,-0.1370701,0,-1.025,0,0,1
Rhode Island,2007,39,6,36,2,0,0,49.39859,33.99824,15.9292,-34.0708,-1158.347,0,58.5,-2.2495,0,1,10.68841,-7.76516,3.508772,-2.03332,69.51917,19.91048,0,0.5,0.0758246,0,-0.1370701,1,-0.025,0,0,1
Rhode Island,2008,39,7,49,5,0,0,44.4102,29.00985,16.07143,-33.92857,-984.2626,0,61.8,1.050499,0,1,10.73943,-7.714139,3.389831,-2.152261,68.52671,18.91802,0,0.5,0.0758246,0,-0.1370701,0,-1.025,0,0,1
Rhode Island,2009,39,8,64,7,0,0,44.4102,29.00985,8.928572,-41.07143,-1191.476,0,61.8,1.050499,0,1,10.29684,-8.156731,-9.016394,-14.55849,68.52671,18.91802,0,0.5,0.0758246,0,-0.1370701,0,-1.025,0,0,1
Rhode Island,2010,39,9,81,2,0,0,31.14148,15.74113,8.928572,-41.07143,-646.5107,0,61.8,1.050499,0,1,9.803925,-8.649646,-9.90991,-15.452,68.89396,19.28527,0,0.5,0.0758246,0,-0.1370701,0,-1.025,0,0,1
Rhode Island,2011,39,10,100,1,0,1,31.14148,15.74113,16.07143,-33.92857,-534.074,0,61.8,1.050499,0,0,12.24106,-6.21251,30,24.45791,69.26121,19.65252,0,0.5,0.0758246,0,-0.1370701,2,0.975,0,0,2
Rhode Island,2012,39,11,121,0,0,1,49.21892,33.81857,16.07143,-33.92857,-1147.416,0,58,-2.7495,0,0,14.49275,-3.96082,23.07692,17.53483,69.62846,20.01977,0,0.5,0.0758246,0,-0.1370701,0,-1.025,0,0,2
South Carolina,2001,40,0,0,0,0,1,11.72649,-3.673856,55.29412,5.294117,-19.44983,0,47,-13.7495,0,0,25.06936,6.615791,4.192872,-1.34922,49.15022,-0.458471,1,0.5,0.0758246,0,-0.1370701,0,-1.025,0,0,2
South Carolina,2002,40,1,1,0,0,1,16.4087,1.008349,56.47059,6.470588,6.524611,0,47,-13.7495,0,0,26.21704,7.763469,4.024145,-1.517947,49.94969,0.3410018,1,0.5,0.0758246,0,-0.1370701,0,-1.025,0,0,2
South Carolina,2003,40,2,4,0,0,1,16.4087,1.008349,57.39645,7.39645,7.458203,0,47,-13.7495,0,1,27.03088,8.57731,10.05803,4.515935,17.34907,-32.25962,1,0.5,0.0758246,0,-0.1370701,0,-1.025,0,0,2
South Carolina,2004,40,3,9,1,0,1,20.51472,5.114367,57.98817,7.988166,40.85441,0,53,-7.7495,0,1,27.74799,9.294419,9.13884,3.596748,11.34876,-38.25993,1,0.5,0.0758246,0,-0.1370701,0,-1.025,0,0,2
South Carolina,2005,40,4,16,1,0,1,20.51472,5.114367,58.82353,8.823529,45.12677,0,53,-7.7495,0,1,29.45076,10.99719,0.1610306,-5.381062,10.088,-39.52069,1,0.5,0.0758246,0.5,0.3629299,0,-1.025,0,0,2
South Carolina,2006,40,5,25,2,0,1,22.79668,7.396334,59.1716,9.171597,67.8362,0,53,-7.7495,0,1,31.36959,12.91602,0.1607717,-5.38132,8.892609,-40.71608,1,0.5,0.0758246,0.5,0.3629299,0,-1.025,0,0,2
South Carolina,2007,40,6,36,0,0,1,22.79668,7.396334,58.23529,8.235294,60.91099,0,53,-7.7495,0,1,30.10753,11.65396,5.617978,0.0758856,9.733498,-39.87519,1,0.5,0.0758246,0.5,0.3629299,0,-1.025,0,0,2
South Carolina,2008,40,7,49,1,0,1,17.10664,1.706294,58.82353,8.823529,15.05553,0,58,-2.7495,0,1,29.0566,10.60303,5.319149,-0.222943,8.114395,-41.49429,1,0.5,0.0758246,0.5,0.3629299,0,-1.025,0,0,2
South Carolina,2009,40,8,64,4,0,1,17.10664,1.706294,57.64706,7.647059,13.04813,0,58,-2.7495,0,1,29.06803,10.61446,-1.659452,-7.201544,9.315666,-40.29302,1,0.5,0.0758246,0.5,0.3629299,0,-1.025,0,0,2
South Carolina,2010,40,9,81,4,0,1,21.03607,5.635722,57.64706,7.647059,43.09669,0,58,-2.7495,0,1,29.07986,10.62629,-1.687454,-7.229546,9.315666,-40.29302,1,0.5,0.0758246,0.5,0.3629299,0,-1.025,0,0,2
South Carolina,2011,40,10,100,1,1,1,21.03607,5.635722,60.35503,10.35503,58.35807,0,58,-2.7495,0,1,29.79301,11.33944,6.343284,0.8011916,9.315666,-40.29302,1,0.5,0.0758246,0.5,0.3629299,0,-1.025,0,0,3
South Carolina,2012,40,11,121,0,1,1,24.24553,8.84518,60.58823,10.58823,93.65484,0,56.6,-4.149501,0,1,30.45583,12.00226,5.964912,0.4228204,9.315666,-40.29302,1,0.5,0.0758246,0.5,0.3629299,0,-1.025,0,0,3
South Dakota,2001,41,0,0,0,0,0,29.33641,13.93606,70.47619,20.47619,285.3575,0,57.7,-3.049499,0,1,5.597015,-12.85655,7.142857,1.600765,21.47803,-28.13066,0,0,-0.4241754,0,-0.1370701,0,-1.025,0,0,1
South Dakota,2002,41,1,1,0,0,0,27.81944,12.41909,70.47619,20.47619,254.2957,0,57.7,-3.049499,0,1,5.607475,-12.8461,6.666667,1.124575,21.47803,-28.13066,0,0,-0.4241754,0,-0.1370701,0,-1.025,0,0,1
South Dakota,2003,41,2,4,1,1,1,27.81944,12.41909,71.42857,21.42857,266.1234,0,57.7,-3.049499,0,1,5.158264,-13.29531,-8.333333,-13.87543,21.47803,-28.13066,0,0.3333333,-0.0908421,0.1666667,0.0295966,0,-1.025,0,0,3
South Dakota,2004,41,3,9,0,1,1,28.26773,12.86738,71.42857,21.42857,275.7296,0,68.2,7.450497,0,1,4.705879,-13.74769,-9.090909,-14.633,28.05106,-21.55763,0,0.3333333,-0.0908421,0.1666667,0.0295966,0,-1.025,0,0,3
South Dakota,2005,41,4,16,0,1,1,28.26773,12.86738,72.38095,22.38095,287.9843,0,68.2,7.450497,0,1,5.172417,-13.28115,12.5,6.957908,28.05106,-21.55763,0,0.3333333,-0.0908421,0,-0.1370701,0,-1.025,0,0,3
South Dakota,2006,41,5,25,1,1,1,14.54525,-0.8551,72.38095,22.38095,-19.13795,0,68.2,7.450497,0,1,5.617981,-12.83559,11.11111,5.569019,21.47803,-28.13066,0,0.3333333,-0.0908421,0,-0.1370701,0,-1.025,0,0,3
South Dakota,2007,41,6,36,0,1,1,14.54525,-0.8551,66.66666,16.66667,-14.25167,0,68.2,7.450497,0,1,5.411499,-13.04207,-4,-9.542092,22.91554,-26.69315,0,0.3333333,-0.0908421,0,-0.1370701,0,-1.025,0,0,3
South Dakota,2008,41,7,49,0,1,1,10.16425,-5.236104,66.66666,16.66667,-87.2684,0,64.7,3.950497,0,1,5.203621,-13.24995,-4.166667,-9.708758,22.91554,-26.69315,0,0.3333333,-0.0908421,0,-0.1370701,0,-1.025,0,0,3
South Dakota,2009,41,8,64,0,1,1,10.16425,-5.236104,63.80952,13.80952,-72.30811,0,64.7,3.950497,0,1,6.014153,-12.43942,10.86957,5.327473,21.47803,-28.13066,0,0.3333333,-0.0908421,0,-0.1370701,0,-1.025,0,0,3
South Dakota,2010,41,9,81,0,1,1,26.41957,11.01922,63.80952,13.80952,152.1702,0,64.7,3.950497,0,1,6.896553,-11.55702,9.803922,4.26183,21.47803,-28.13066,0,0.3333333,-0.0908421,0,-0.1370701,0,-1.025,0,0,3
South Dakota,2011,41,10,100,0,1,1,26.41957,11.01922,75.96154,25.96154,286.0759,0,64.7,3.950497,0,1,9.534882,-8.918689,46.42857,40.88648,21.47803,-28.13066,0,0.3333333,-0.0908421,0,-0.1370701,0,-1.025,0,0,3
South Dakota,2012,41,11,121,0,1,1,27.1588,11.75845,76.92308,26.92308,316.5736,0,59.4,-1.349499,0,1,11.89427,-6.5593,31.70732,26.16523,21.47803,-28.13066,0,0.3333333,-0.0908421,0,-0.1370701,0,-1.025,0,0,3
Tennessee,2001,42,0,0,0,0,1,3.001984,-12.39837,42.42424,-7.575758,93.92702,0,49.9,-10.8495,0,1,15.16322,-3.290349,-10.99773,-16.53982,38.81252,-10.79617,1,0.5,0.0758246,0,-0.1370701,0,-1.025,0,0,2
Tennessee,2002,42,1,1,0,0,1,8.60054,-6.79981,42.74809,-7.251908,49.3116,0,49.9,-10.8495,0,1,13.29726,-5.15631,-12.35669,-17.89878,37.65668,-11.95201,1,0.5,0.0758246,0,-0.1370701,0,-1.025,0,0,2
Tennessee,2003,42,2,4,0,0,1,8.60054,-6.79981,45.45454,-4.545455,30.90823,0,49.9,-10.8495,0,0,15.20841,-3.24516,17.73256,12.19046,65.51121,15.90252,1,0.625,0.2008246,0,-0.1370701,0,-1.025,0,0,2
Tennessee,2004,42,3,9,0,0,1,1.752304,-13.64805,45.45454,-4.545455,62.03657,0,56.3,-4.449501,0,0,17.01351,-1.44006,15.06173,9.519636,65.39503,15.78634,1,0.625,0.2008246,0,-0.1370701,0,-1.025,0,0,2
Tennessee,2005,42,4,16,0,0,1,1.752304,-13.64805,47.72727,-2.272727,31.01829,0,56.3,-4.449501,0,0,16.04095,-2.412619,-4.184549,-9.726642,58.41457,8.80588,1,0.625,0.2008246,0.125,-0.0120701,1,-0.025,0,0,2
Tennessee,2006,42,5,25,6,0,1,2.487946,-12.9124,48.0916,-1.908397,24.64199,0,56.3,-4.449501,0,0,15.09901,-3.354559,-4.367301,-9.909393,57.48359,7.874899,1,0.75,0.3258246,0.125,-0.0120701,0,-1.025,0,0,2
Tennessee,2007,42,6,36,6,0,1,2.487946,-12.9124,47.72727,-2.272727,29.34637,0,56.3,-4.449501,0,0,16.45503,-1.99854,10.77283,5.230742,58.41457,8.80588,1,0.75,0.3258246,0.125,-0.0120701,0,-1.025,0,0,2
Tennessee,2008,42,7,49,7,0,1,9.085991,-6.314359,47.32824,-2.671756,16.87043,0,57,-3.7495,0,0,17.76789,-0.6856791,9.725159,4.183067,61.25253,11.64384,1,0.75,0.3258246,0.125,-0.0120701,1,-0.025,0,0,2
Tennessee,2009,42,8,64,20,0,1,9.085991,-6.314359,52.27273,2.272727,-14.35082,0,57,-3.7495,0,0,18.02597,-0.4275995,0.2890173,-5.253075,49.66551,0.0568183,1,0.75,0.3258246,0.125,-0.0120701,0,-1.025,0,0,2
Tennessee,2010,42,9,81,17,0,1,29.60352,14.20317,53.0303,3.030303,43.03991,0,57,-3.7495,0,0,18.29012,-0.1634508,0.2881844,-5.253908,48.89581,-0.7128808,1,0.75,0.3258246,0.125,-0.0120701,0,-1.025,0,0,2
Tennessee,2011,42,10,100,1,1,1,29.60352,14.20317,63.84615,13.84615,196.6593,0,57,-3.7495,0,1,19.34367,0.8900999,12.35632,6.81423,48.12611,-1.48258,1,0.75,0.3258246,0.25,0.1129299,3,1.975,0,0,3
Tennessee,2012,42,11,121,0,1,1,34.2452,18.84485,64.8855,14.8855,280.515,0,52.2,-8.5495,0,1,20.28037,1.826801,10.99744,5.45535,47.35641,-2.252279,1,0.75,0.3258246,0.25,0.1129299,5,3.975,0,0,3
Texas,2001,43,0,0,1,0,1,19.1399,3.73955,48.61879,-1.381215,-5.165124,0,49.2,-11.5495,0,1,36.38699,17.93342,5.267503,-0.2745887,60.49407,10.88538,1,0.5,0.0758246,0.25,0.1129299,0,-1.025,0,1,2
Texas,2002,43,1,1,0,0,1,21.00275,5.602396,48.33333,-1.666667,-9.337328,0,49.2,-11.5495,0,1,38.95938,20.50581,5.003922,-0.5381705,57.52509,7.916399,1,0.5,0.0758246,0.25,0.1129299,0,-1.025,0,1,2
Texas,2003,43,2,4,2,0,1,21.00275,5.602396,59.11602,9.116022,51.07157,0,49.2,-11.5495,0,1,38.10749,19.65392,4.018524,-1.523568,6.999115,-42.60957,1,0.5,0.0758246,0.25,0.1129299,1,-0.025,1,1,2
Texas,2004,43,3,9,0,0,1,25.49457,10.09422,59.11602,9.116022,92.01912,0,53.7,-7.049499,0,1,37.35151,18.89794,3.863277,-1.678815,8.120377,-41.48831,1,0.5,0.0758246,0.25,0.1129299,1,-0.025,0,1,2
Texas,2005,43,4,16,3,0,1,25.49457,10.09422,58.56354,8.563536,86.4422,0,53.7,-7.049499,0,1,36.87555,18.42198,-1.299779,-6.841871,8.569122,-41.03957,1,0.5,0.0758246,0.25,0.1129299,0,-1.025,0,1,2
Texas,2006,43,5,25,0,0,1,21.39283,5.99248,58.88889,8.888889,53.26649,0,53.7,-7.049499,0,1,36.39934,17.94577,-1.316895,-6.858987,8.603653,-41.00504,1,0.5,0.0758246,0.25,0.1129299,1,-0.025,0,1,2
Texas,2007,43,6,36,5,0,1,21.39283,5.99248,55.80111,5.801105,34.763,0,53.7,-7.049499,0,1,38.37062,19.91705,7.850653,2.308561,11.78336,-37.82533,1,0.5,0.0758246,0.25,0.1129299,4,2.975,0,1,2
Texas,2008,43,7,49,0,0,1,13.23853,-2.161817,54.69613,4.696133,-10.15218,0,54.1,-6.649501,0,1,40.25486,21.80129,7.279189,1.737097,12.65829,-36.9504,1,0.5,0.0758246,0.25,0.1129299,7,5.975,0,1,2
Texas,2009,43,8,64,9,0,1,13.23853,-2.161817,52.48619,2.486188,-5.374683,0,54.1,-6.649501,0,1,40.76774,22.31417,-1.877301,-7.419393,14.09428,-35.51441,1,0.75,0.3258246,0.5,0.3629299,4,2.975,0,1,2
Texas,2010,43,9,81,0,0,1,40.85788,25.45753,53.03867,3.038674,77.35713,0,54.1,-6.649501,0,1,41.31465,22.86108,-1.913217,-7.455309,13.44094,-36.16775,1,0.75,0.3258246,0.5,0.3629299,5,3.975,0,1,2
Texas,2011,43,10,100,1,1,1,40.85788,25.45753,66.29834,16.29834,414.9155,0,54.1,-6.649501,0,1,42.33772,23.88415,9.255482,3.71339,12.7876,-36.82109,1,0.75,0.3258246,0.5,0.3629299,14,12.975,0,1,3
Texas,2012,43,11,121,0,1,1,30.42779,15.02744,67.22222,17.22222,258.8059,0,49.7,-11.0495,0,1,43.24123,24.78766,8.471412,2.92932,12.13426,-37.47443,1,0.75,0.3258246,0.5,0.3629299,0,-1.025,0,1,3
Utah,2001,44,0,0,1,0,0,24.94357,9.543216,67.30769,17.30769,165.171,0,53.8,-6.949501,0,1,5.103668,-13.3499,20,14.45791,15.021,-34.58769,0,0,-0.4241754,0,-0.1370701,0,-1.025,0,0,1
Utah,2002,44,1,1,1,0,0,35.51205,20.1117,68.26923,18.26923,367.4253,0,53.8,-6.949501,0,1,6.034485,-12.41909,16.66667,11.12457,14.2042,-35.40449,0,0,-0.4241754,0,-0.1370701,0,-1.025,0,0,1
Utah,2003,44,2,4,1,0,0,35.51205,20.1117,75,25,502.7925,0,53.8,-6.949501,0,1,4.978249,-13.47532,-8.035714,-13.57781,14.2042,-35.40449,0,0.1666667,-0.2575087,0.1666667,0.0295966,0,-1.025,0,0,1
Utah,2004,44,3,9,0,0,0,36.61603,21.21568,75,25,530.3919,0,58.9,-1.849499,0,1,4.119194,-14.33438,-8.737864,-14.27996,13.62423,-35.98446,0,0.1666667,-0.2575087,0,-0.1370701,0,-1.025,0,0,1
Utah,2005,44,4,16,1,0,0,36.61603,21.21568,74.03846,24.03846,509.9922,0,58.9,-1.849499,0,1,4.968643,-13.48493,9.574468,4.032376,13.62423,-35.98446,0,0.1666667,-0.2575087,0,-0.1370701,0,-1.025,0,0,1
Utah,2006,44,5,25,2,0,1,10.49358,-4.906766,74.03846,24.03846,-117.9511,0,58.9,-1.849499,0,1,6.008583,-12.44499,8.737864,3.195772,13.62423,-35.98446,0,0.1666667,-0.2575087,0,-0.1370701,0,-1.025,0,0,2
Utah,2007,44,6,36,1,0,1,10.49358,-4.906766,73.07692,23.07692,-113.2331,0,58.9,-1.849499,0,1,5.985916,-12.46765,6.25,0.707908,13.62423,-35.98446,0,0.1666667,-0.2575087,0,-0.1370701,0,-1.025,0,0,2
Utah,2008,44,7,49,1,0,1,31.34803,15.94768,73.07692,23.07692,368.0233,0,56,-4.7495,0,1,5.965912,-12.48766,5.882353,0.3402608,13.62423,-35.98446,0,0.1666667,-0.2575087,0,-0.1370701,0,-1.025,0,0,2
Utah,2009,44,8,64,1,0,1,31.34803,15.94768,71.15385,21.15385,337.3547,0,56,-4.7495,0,1,5.253372,-13.2002,-10.31746,-15.85955,13.62423,-35.98446,0,0.3333333,-0.0908421,0,-0.1370701,0,-1.025,0,0,2
Utah,2010,44,9,81,0,0,1,35.05832,19.65796,71.15385,21.15385,415.8416,0,56,-4.7495,0,1,4.566208,-13.88736,-11.50443,-17.04652,10.53104,-39.07765,0,0.5,0.0758246,0.1666667,0.0295966,0,-1.025,0,0,2
Utah,2011,44,10,100,0,0,1,35.05832,19.65796,76.92308,26.92308,529.2529,0,56,-4.7495,0,1,7.075684,-11.37789,58,52.45791,7.43785,-42.17084,0,0.5,0.0758246,0.1666667,0.0295966,0,-1.025,0,0,2
Utah,2012,44,11,121,0,0,1,46.96204,31.56169,76.92308,26.92308,849.7378,0,55.4,-5.349498,0,1,9.490334,-8.963237,36.70886,31.16677,4.34466,-45.26403,0,0.5,0.0758246,0.1666667,0.0295966,0,-1.025,0,0,2
Vermont,2001,45,0,0,0,0,0,5.034378,-10.36597,55.42857,5.428571,-56.27242,0,64.1,3.350498,0,0,1.192253,-17.26132,100,94.45791,78.106,28.49731,0,0,-0.4241754,0,-0.1370701,0,-1.025,0,0,1
Vermont,2002,45,1,1,0,0,0,5.76799,-9.63236,54.9133,4.913295,-47.32662,0,64.1,3.350498,0,0,1.759529,-16.69404,50,44.45791,77.61947,28.01078,0,0,-0.4241754,0,-0.1370701,0,-1.025,0,0,1
Vermont,2003,45,2,4,1,0,0,5.76799,-9.63236,49.13295,-0.867052,8.351757,0,64.1,3.350498,0,1,2.589928,-15.86364,50,44.45791,64.65862,15.04993,0,0,-0.4241754,0,-0.1370701,0,-1.025,1,0,1
Vermont,2004,45,3,9,0,0,0,14.48152,-0.9188284,49.13295,-0.867052,0.796672,0,66.3,5.550503,0,1,3.389832,-15.06374,33.33333,27.79124,65.38895,15.78026,0,0,-0.4241754,0,-0.1370701,0,-1.025,0,0,1
Vermont,2005,45,4,16,0,0,0,14.48152,-0.9188284,39.88439,-10.11561,9.294507,0,66.3,5.550503,0,1,3.576538,-14.87703,4.166667,-1.375425,70.20232,20.59363,0,0,-0.4241754,0,-0.1370701,0,-1.025,0,0,1
Vermont,2006,45,5,25,0,0,0,28.14633,12.74598,39.88439,-10.11561,-128.9333,0,66.3,5.550503,0,1,3.768112,-14.68546,4,-1.542092,70.42201,20.81332,0,0,-0.4241754,0,-0.1370701,0,-1.025,0,0,1
